transcript_id	gene_id	is_novel	total_count	unique_count	sample_id	em_count	tpm	certainty	multimapping_rate
ENST00000356126.8	ENSG00000197170.10	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000356231.4	ENSG00000140326.13	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000356260.10	ENSG00000198301.12	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000356321.4	ENSG00000198146.4	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000356663.8	ENSG00000182087.14	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000357234.10	ENSG00000128604.21	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000357266.9	ENSG00000096060.15	FALSE	3	1	SAMEA117622252	2	2.98318675942389	0.333333333333333	0.666666666666667
ENST00000357396.8	ENSG00000170956.17	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000357402.10	ENSG00000013364.19	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000357519.9	ENSG00000172500.13	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000357847.9	ENSG00000146416.19	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000358007.7	ENSG00000213782.7	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000358184.7	ENSG00000196188.12	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000358246.5	ENSG00000166927.13	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000358615.9	ENSG00000197465.14	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000358625.4	ENSG00000196363.10	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000359832.8	ENSG00000241468.8	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000359904.8	ENSG00000196704.14	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000360150.9	ENSG00000087502.19	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000360383.7	ENSG00000130177.16	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000360647.9	ENSG00000163848.21	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000360668.8	ENSG00000101460.13	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000360909.8	ENSG00000100592.16	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000361479.10	ENSG00000196199.14	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000361605.4	ENSG00000198912.12	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000361704.6	ENSG00000158019.21	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000361716.8	ENSG00000139190.17	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000361731.4	ENSG00000198818.10	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000361764.10	ENSG00000197568.16	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000361781.7	ENSG00000198964.14	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000361818.9	ENSG00000034152.20	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000361874.8	ENSG00000204843.13	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000362049.10	ENSG00000204463.14	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000366613.1	ENSG00000168275.16	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000366903.8	ENSG00000136630.13	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000366922.3	ENSG00000067704.10	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000366977.8	ENSG00000117697.15	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000367287.5	ENSG00000134375.11	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000367334.9	ENSG00000116857.17	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000367460.4	ENSG00000150681.10	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000367591.5	ENSG00000034693.15	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000367595.4	ENSG00000230124.8	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000367596.5	ENSG00000146416.19	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000367600.5	ENSG00000116260.17	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000367818.4	ENSG00000143184.5	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000367819.3	ENSG00000143185.4	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000367874.5	ENSG00000152382.6	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000367943.5	ENSG00000081721.12	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000368009.7	ENSG00000158793.14	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000368046.8	ENSG00000117091.10	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000368107.2	ENSG00000158716.9	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000368132.7	ENSG00000163565.20	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000368373.8	ENSG00000177628.16	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000368404.9	ENSG00000169241.19	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000368405.7	ENSG00000169241.19	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000368467.4	ENSG00000163344.6	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000368632.6	ENSG00000196591.12	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000368654.8	ENSG00000148773.14	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000368892.9	ENSG00000163159.15	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000368921.5	ENSG00000213190.4	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000369063.8	ENSG00000130347.13	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000369064.8	ENSG00000143374.18	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000369239.10	ENSG00000132424.17	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000369306.8	ENSG00000131779.11	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000369367.8	ENSG00000139218.18	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000369478.4	ENSG00000116824.5	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000369487.3	ENSG00000116815.16	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000369489.10	ENSG00000116815.16	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000369552.9	ENSG00000164414.19	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000369633.6	ENSG00000155366.17	FALSE	3	1	SAMEA117622252	2	2.98318675942389	0.333333333333333	0.666666666666667
ENST00000370010.6	ENSG00000112701.18	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000370211.10	ENSG00000213397.12	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000370272.9	ENSG00000117505.13	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000370282.8	ENSG00000117500.13	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000370298.9	ENSG00000143033.18	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000370339.8	ENSG00000149658.18	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000370406.8	ENSG00000197021.9	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000370491.7	ENSG00000137944.18	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000370654.6	ENSG00000117133.11	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000370867.8	ENSG00000162623.16	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000370949.2	ENSG00000116754.14	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000371341.5	ENSG00000116209.12	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000371361.3	ENSG00000173145.11	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000371464.8	ENSG00000138207.15	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000371486.4	ENSG00000157184.7	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000371568.8	ENSG00000085840.13	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000371699.5	ENSG00000172889.16	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000371703.8	ENSG00000148688.14	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000371717.8	ENSG00000165688.14	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000371732.10	ENSG00000187796.16	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000372022.6	ENSG00000148296.7	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000372546.9	ENSG00000167130.18	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000372561.4	ENSG00000127125.9	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000372642.5	ENSG00000167136.7	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000372838.9	ENSG00000167123.20	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000372890.6	ENSG00000167112.10	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000372904.7	ENSG00000124120.11	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000372921.10	ENSG00000138279.16	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000372950.6	ENSG00000213551.7	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000373001.4	ENSG00000116954.8	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000373014.5	ENSG00000183520.12	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000373019.5	ENSG00000183431.12	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000373062.8	ENSG00000134697.13	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000373178.5	ENSG00000116863.11	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000373264.5	ENSG00000136807.14	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000373298.7	ENSG00000078596.11	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000373382.5	ENSG00000122958.15	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000373477.9	ENSG00000134684.13	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000373493.10	ENSG00000162521.19	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000373585.8	ENSG00000107625.14	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000373715.11	ENSG00000112081.18	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000373824.9	ENSG00000120656.14	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000373910.9	ENSG00000072401.15	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000373925.5	ENSG00000130775.16	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000373944.8	ENSG00000122952.17	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000374038.7	ENSG00000131051.24	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000374076.9	ENSG00000186501.15	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000374092.9	ENSG00000244005.13	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000374180.4	ENSG00000119431.10	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000374343.5	ENSG00000204178.11	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000374433.7	ENSG00000169740.14	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000374617.9	ENSG00000227057.10	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000374859.3	ENSG00000240065.9	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000374980.3	ENSG00000125977.7	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000375114.7	ENSG00000125970.12	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000375272.5	ENSG00000128683.14	FALSE	2	1	SAMEA117622252	2	2.98318675942389	0.5	0.5
ENST00000375299.8	ENSG00000169062.15	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000375429.8	ENSG00000204356.14	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000375442.8	ENSG00000184205.14	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000375774.3	ENSG00000153487.14	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000375809.7	ENSG00000204420.10	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000375840.9	ENSG00000266173.7	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000376227.4	ENSG00000101997.13	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000376255.4	ENSG00000137310.13	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000376344.8	ENSG00000165118.15	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000376693.3	ENSG00000167799.10	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000376729.10	ENSG00000101940.18	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000376854.6	ENSG00000135045.7	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000376918.7	ENSG00000161671.17	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000376936.9	ENSG00000171824.14	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000376962.10	ENSG00000107372.13	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000377199.4	ENSG00000204713.11	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000377304.7	ENSG00000241058.4	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000377459.3	ENSG00000274997.2	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000377615.7	ENSG00000188243.14	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000377708.7	ENSG00000186470.14	FALSE	3	1	SAMEA117622252	2	2.98318675942389	0.333333333333333	0.666666666666667
ENST00000377881.8	ENSG00000083544.16	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000378198.9	ENSG00000111802.14	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000378372.8	ENSG00000187522.16	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000378863.9	ENSG00000088766.12	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000378954.9	ENSG00000119787.14	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000378979.8	ENSG00000171984.15	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000379095.5	ENSG00000182768.9	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000379170.9	ENSG00000050393.12	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000379240.5	ENSG00000164398.15	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000379251.7	ENSG00000130066.17	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000379568.4	ENSG00000111845.5	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000379666.7	ENSG00000243147.8	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000379671.7	ENSG00000134986.14	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000379715.10	ENSG00000124802.12	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000379757.9	ENSG00000239264.9	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000379958.3	ENSG00000205413.8	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000380155.4	ENSG00000169895.6	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000380199.9	ENSG00000131732.12	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000380290.8	ENSG00000166797.12	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000380445.8	ENSG00000215305.10	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000380516.7	ENSG00000137776.17	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000380701.8	ENSG00000164989.17	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000380707.9	ENSG00000172062.17	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000380762.5	ENSG00000004961.15	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000380770.5	ENSG00000105371.10	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000381209.8	ENSG00000129197.15	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000381249.4	ENSG00000240857.2	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000381317.9	ENSG00000169093.16	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000381356.9	ENSG00000205707.11	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000381647.7	ENSG00000205765.10	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000381679.8	ENSG00000159140.23	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000381719.8	ENSG00000088832.18	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000381809.8	ENSG00000147853.17	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000381967.9	ENSG00000169299.14	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000382125.9	ENSG00000032389.13	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000382384.6	ENSG00000157954.15	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000383791.8	ENSG00000131370.16	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000389017.6	ENSG00000196544.8	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000389735.7	ENSG00000183624.14	FALSE	2	1	SAMEA117622252	2	2.98318675942389	0.5	0.5
ENST00000391881.7	ENSG00000105443.17	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000391975.5	ENSG00000115677.18	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000392349.9	ENSG00000128699.15	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000392647.7	ENSG00000213160.10	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000392811.6	ENSG00000082014.17	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000393107.2	ENSG00000115107.20	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000393261.8	ENSG00000132004.13	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000393562.10	ENSG00000160211.20	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000393795.8	ENSG00000131470.15	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000393812.4	ENSG00000157593.20	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000393818.3	ENSG00000068120.15	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000393885.9	ENSG00000168256.18	FALSE	2	1	SAMEA117622252	2	2.98318675942389	0.5	0.5
ENST00000393893.5	ENSG00000172725.14	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000393950.7	ENSG00000106330.12	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000393991.5	ENSG00000166925.9	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000394514.6	ENSG00000013561.18	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000394817.7	ENSG00000120725.13	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000394885.8	ENSG00000117906.14	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000395047.6	ENSG00000213585.11	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000395124.6	ENSG00000134802.18	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000395238.5	ENSG00000176095.12	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000395314.8	ENSG00000126777.18	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000395366.3	ENSG00000213639.11	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000395694.7	ENSG00000164051.14	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000395957.6	ENSG00000164924.18	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000396345.1	ENSG00000078399.19	FALSE	2	1	SAMEA117622252	2	2.98318675942389	0.5	0.5
ENST00000396388.3	ENSG00000170892.13	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000396602.7	ENSG00000166478.10	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000396777.8	ENSG00000132254.13	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000397054.7	ENSG00000117385.16	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000397111.9	ENSG00000110619.18	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000397299.9	ENSG00000243789.11	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000397820.5	ENSG00000214212.9	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000397826.8	ENSG00000160256.14	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000398013.7	ENSG00000140157.16	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000398148.7	ENSG00000088247.19	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000399562.9	ENSG00000242259.9	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000399932.8	ENSG00000167930.17	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000400000.7	ENSG00000101558.14	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000400198.8	ENSG00000134884.15	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000400299.6	ENSG00000198832.11	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000400968.7	ENSG00000116747.13	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000401089.3	ENSG00000055070.17	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000401507.7	ENSG00000068796.19	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000403346.7	ENSG00000115694.15	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000403766.8	ENSG00000134882.16	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000404276.6	ENSG00000183765.24	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000404295.7	ENSG00000153406.14	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000404704.7	ENSG00000157954.15	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000404989.1	ENSG00000188677.15	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000406875.8	ENSG00000064393.16	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000406938.3	ENSG00000100288.20	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000407471.7	ENSG00000138867.17	FALSE	4	0	SAMEA117622252	2	2.98318675942389	0	1
ENST00000407690.6	ENSG00000100109.17	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000409074.8	ENSG00000256053.9	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000409158.5	ENSG00000115762.17	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000409197.5	ENSG00000077380.16	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000409441.5	ENSG00000169756.17	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000409600.6	ENSG00000082153.18	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000409638.7	ENSG00000115661.14	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000409658.7	ENSG00000136709.12	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000409663.7	ENSG00000121210.16	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000409736.6	ENSG00000132330.18	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000410022.7	ENSG00000169599.13	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000410067.8	ENSG00000197223.12	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000411486.7	ENSG00000123485.12	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000411809.7	ENSG00000113282.14	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000411948.7	ENSG00000203667.10	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000412059.7	ENSG00000234741.11	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000413710.2	ENSG00000158411.11	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000414154.6	ENSG00000176209.12	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000415557.2	ENSG00000107796.14	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000416007.9	ENSG00000151332.20	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
ENST00000416614.7	ENSG00000087269.16	FALSE	2	2	SAMEA117622252	2	2.98318675942389	1	0
