sample_id	ec_id	transcripts	count	ec_size	ec_type
SAMEA117622252	5814	transcript270.chr4.nic|ENST00000362007.6|ENST00000483286.6	2	3	multi
SAMEA117622252	5815	transcript270.chr4.nic|ENST00000256151.8|ENST00000362007.6	1	3	multi
SAMEA117622252	5816	transcript270.chr4.nic|ENST00000362007.6	1	2	multi
SAMEA117622252	5817	transcript270.chr4.nic	62	1	unique
SAMEA117622252	5818	ENST00000283122.8	2	1	unique
SAMEA117622252	5819	ENST00000256151.8	4	1	unique
SAMEA117622252	5820	ENST00000483286.6	5	1	unique
SAMEA117622252	5821	ENST00000358230.8	1	1	unique
SAMEA117622252	5822	ENST00000488630.1	3	1	unique
SAMEA117622252	5823	ENST00000489294.2	2	1	unique
SAMEA117622252	5824	ENST00000376257.8	2	1	unique
SAMEA117622252	5825	ENST00000368467.4	3	1	unique
SAMEA117622252	5826	ENST00000591462.6|ENST00000368467.4	235	2	multi
SAMEA117622252	5827	ENST00000623091.3	1	1	unique
SAMEA117622252	5828	ENST00000591462.6|ENST00000623091.3	3	2	multi
SAMEA117622252	5829	ENST00000591462.6	1	1	unique
SAMEA117622252	5830	transcript977.chr11.nic	1	1	unique
SAMEA117622252	5831	ENST00000595090.6	1	1	unique
SAMEA117622252	5832	ENST00000326153.10	3	1	unique
SAMEA117622252	5833	ENST00000314583.8	3	1	unique
SAMEA117622252	5834	ENST00000361314.5	913	1	unique
SAMEA117622252	5835	ENST00000372945.8	1	1	unique
SAMEA117622252	5836	transcript395.chr9.nic	4	1	unique
SAMEA117622252	5837	ENST00000373408.4	1	1	unique
SAMEA117622252	5838	ENST00000404674.7	4	1	unique
SAMEA117622252	5839	ENST00000461701.5	2	1	unique
SAMEA117622252	5840	transcript393.chr12.nic	1	1	unique
SAMEA117622252	5841	ENST00000269932.10	2	1	unique
SAMEA117622252	5842	ENST00000517806.5	9	1	unique
SAMEA117622252	5843	ENST00000270708.12	1	1	unique
SAMEA117622252	5844	ENST00000677389.1	1	1	unique
SAMEA117622252	5845	ENST00000371696.7	1	1	unique
SAMEA117622252	5846	ENST00000225792.10	3	1	unique
SAMEA117622252	5847	ENST00000280700.10	1	1	unique
SAMEA117622252	5848	ENST00000271688.10	1	1	unique
SAMEA117622252	5849	ENST00000461263.2	1	1	unique
SAMEA117622252	5850	transcript418.chr5.nic	11	1	unique
SAMEA117622252	5851	ENST00000530324.5	2	1	unique
SAMEA117622252	5852	ENST00000532201.5	32	1	unique
SAMEA117622252	5853	ENST00000372435.10	1	1	unique
SAMEA117622252	5854	ENST00000532485.6	7	1	unique
SAMEA117622252	5855	ENST00000366903.8	1	1	unique
SAMEA117622252	5856	ENST00000488423.2	1	1	unique
SAMEA117622252	5857	ENST00000538930.5	2	1	unique
SAMEA117622252	5858	ENST00000543226.2	2	1	unique
SAMEA117622252	5859	ENST00000715895.1	1	1	unique
SAMEA117622252	5860	ENST00000300853.8	1	1	unique
SAMEA117622252	5861	ENST00000311813.11	1	1	unique
SAMEA117622252	5862	ENST00000306869.7	1	1	unique
SAMEA117622252	5863	ENST00000548752.7	2	1	unique
SAMEA117622252	5864	ENST00000282470.11	1	1	unique
SAMEA117622252	5865	ENST00000215565.3	1	1	unique
SAMEA117622252	5866	ENST00000372146.5	1	1	unique
SAMEA117622252	5867	transcript430.chr1.nnic	3	1	unique
SAMEA117622252	5868	ENST00000287322.5	1	1	unique
SAMEA117622252	5869	transcript2765.chr6.nnic	1	1	unique
SAMEA117622252	5870	ENST00000552864.6	2	1	unique
SAMEA117622252	5871	ENST00000288422.4	1	1	unique
SAMEA117622252	5872	ENST00000235835.8	1	1	unique
SAMEA117622252	5873	ENST00000316403.15	1	1	unique
SAMEA117622252	5874	ENST00000557033.1	4	1	unique
SAMEA117622252	5875	ENST00000270812.6	1	1	unique
SAMEA117622252	5876	ENST00000357266.9	2	1	unique
SAMEA117622252	5877	ENST00000560289.5	5	1	unique
SAMEA117622252	5878	ENST00000296048.10	12	1	unique
SAMEA117622252	5879	ENST00000474953.5	1	1	unique
SAMEA117622252	5880	ENST00000271375.7	1	1	unique
SAMEA117622252	5881	transcript1389.chr11.nnic	1	1	unique
SAMEA117622252	5882	transcript364.chr5.nic	6	1	unique
SAMEA117622252	5883	ENST00000267838.7	1	1	unique
SAMEA117622252	5884	ENST00000344795.8	1	1	unique
SAMEA117622252	5885	transcript343.chr11.nic	1	1	unique
SAMEA117622252	5886	ENST00000566405.5	2	1	unique
SAMEA117622252	5887	ENST00000571346.1	5	1	unique
SAMEA117622252	5888	ENST00000454345.6	15	1	unique
SAMEA117622252	5889	ENST00000256443.8	2	1	unique
SAMEA117622252	5890	ENST00000268717.10	1	1	unique
SAMEA117622252	5891	transcript2840.chr6.nnic	4	1	unique
SAMEA117622252	5892	ENST00000573035.6	2	1	unique
SAMEA117622252	5893	ENST00000332556.5	9	1	unique
SAMEA117622252	5894	ENST00000355417.7	2	1	unique
SAMEA117622252	5895	ENST00000345057.9	2	1	unique
SAMEA117622252	5896	ENST00000330899.5	55	1	unique
SAMEA117622252	5897	ENST00000334982.9	4	1	unique
SAMEA117622252	5898	ENST00000355105.8	6	1	unique
SAMEA117622252	5899	ENST00000345728.10	3	1	unique
SAMEA117622252	5900	ENST00000338754.9	1	1	unique
SAMEA117622252	5901	ENST00000271583.7	1	1	unique
SAMEA117622252	5902	ENST00000485827.1	6	1	unique
SAMEA117622252	5903	ENST00000345094.7	1	1	unique
SAMEA117622252	5904	ENST00000587950.5	3	1	unique
SAMEA117622252	5905	ENST00000589453.5	2	1	unique
SAMEA117622252	5906	ENST00000375784.8	1	1	unique
SAMEA117622252	5907	ENST00000196551.8	3	1	unique
SAMEA117622252	5908	ENST00000591092.5	3	1	unique
SAMEA117622252	5909	ENST00000342192.9	1	1	unique
SAMEA117622252	5910	ENST00000592352.1	2	1	unique
SAMEA117622252	5911	ENST00000327726.11	5	1	unique
SAMEA117622252	5912	ENST00000293883.9	1	1	unique
SAMEA117622252	5913	ENST00000593581.7	2	1	unique
SAMEA117622252	5914	ENST00000351018.5	1	1	unique
SAMEA117622252	5915	ENST00000343818.11	1	1	unique
SAMEA117622252	5916	transcript503.chr16.nnic	2	1	unique
SAMEA117622252	5917	ENST00000290349.11	1	1	unique
SAMEA117622252	5918	ENST00000281708.10	3	1	unique
SAMEA117622252	5919	ENST00000370990.5	1	1	unique
SAMEA117622252	5920	ENST00000329421.8	1	1	unique
SAMEA117622252	5921	ENST00000220763.10	1	1	unique
SAMEA117622252	5922	ENST00000263368.9	2	1	unique
SAMEA117622252	5923	ENST00000394986.5	5	1	unique
SAMEA117622252	5924	transcript531.chr14.nnic	4	1	unique
SAMEA117622252	5925	ENST00000368737.5	2	1	unique
SAMEA117622252	5926	ENST00000270225.12	1	1	unique
SAMEA117622252	5927	ENST00000331821.8	1	1	unique
SAMEA117622252	5928	ENST00000453426.2	1605	1	unique
SAMEA117622252	5929	transcript382.chr11.nic	2	1	unique
SAMEA117622252	5930	ENST00000324439.10	2	1	unique
SAMEA117622252	5931	ENST00000324366.13	1	1	unique
SAMEA117622252	5932	transcript374.chr20.nic	2	1	unique
SAMEA117622252	5933	transcript363.chr14.nic	14	1	unique
SAMEA117622252	5934	ENST00000373241.9	19	1	unique
SAMEA117622252	5935	ENST00000273047.9	1	1	unique
SAMEA117622252	5936	transcript118.chr21.nic	29	1	unique
SAMEA117622252	5937	transcript83.chrM.nnic	1	1	unique
SAMEA117622252	5938	ENST00000344629.12	1	1	unique
SAMEA117622252	5939	transcript430.chr17.nic	1	1	unique
SAMEA117622252	5940	ENST00000280346.11	1	1	unique
SAMEA117622252	5941	ENST00000367378.6	1	1	unique
SAMEA117622252	5942	ENST00000279488.8	1	1	unique
SAMEA117622252	5943	ENST00000284856.4	1	1	unique
SAMEA117622252	5944	ENST00000464190.6|ENST00000442510.8|ENST00000284856.4	1	3	multi
SAMEA117622252	5945	ENST00000442510.8	8	1	unique
SAMEA117622252	5946	ENST00000464190.6	3	1	unique
SAMEA117622252	5947	ENST00000617872.4	2	1	unique
SAMEA117622252	5948	ENST00000618367.4	5	1	unique
SAMEA117622252	5949	ENST00000438329.5	4	1	unique
SAMEA117622252	5950	ENST00000286835.12	1	1	unique
SAMEA117622252	5951	ENST00000233997.4	2	1	unique
SAMEA117622252	5952	ENST00000620712.4	2	1	unique
SAMEA117622252	5953	transcript27.chr1.nic	2	1	unique
SAMEA117622252	5954	transcript860.chr19.nic	12	1	unique
SAMEA117622252	5955	ENST00000308660.6	4	1	unique
SAMEA117622252	5956	ENST00000282026.2	1	1	unique
SAMEA117622252	5957	ENST00000373161.6	1	1	unique
SAMEA117622252	5958	ENST00000290551.5	2	1	unique
SAMEA117622252	5959	ENST00000284073.7	2	1	unique
SAMEA117622252	5960	ENST00000274680.9	1	1	unique
SAMEA117622252	5961	transcript1310.chr6.nnic	7	1	unique
SAMEA117622252	5962	ENST00000301585.10	1	1	unique
SAMEA117622252	5963	ENST00000279907.12	1	1	unique
SAMEA117622252	5964	ENST00000629438.2	6	1	unique
SAMEA117622252	5965	ENST00000640218.2	2	1	unique
SAMEA117622252	5966	ENST00000298307.10	1	1	unique
SAMEA117622252	5967	ENST00000378701.5	15	1	unique
SAMEA117622252	5968	ENST00000426997.5	2	1	unique
SAMEA117622252	5969	ENST00000340042.2|ENST00000267814.14	2	2	multi
SAMEA117622252	5970	ENST00000340042.2	1	1	unique
SAMEA117622252	5971	transcript680.chr11.nic	2	1	unique
SAMEA117622252	5972	transcript779.chr14.nnic	5	1	unique
SAMEA117622252	5973	ENST00000426546.7	7	1	unique
SAMEA117622252	5974	ENST00000425248.5|ENST00000426546.7	1	2	multi
SAMEA117622252	5975	ENST00000425248.5	1	1	unique
SAMEA117622252	5976	ENST00000305879.8	4	1	unique
SAMEA117622252	5977	ENST00000331825.11	2	1	unique
SAMEA117622252	5978	ENST00000394518.7	1	1	unique
SAMEA117622252	5979	ENST00000264552.14|ENST00000216756.11	2	2	multi
SAMEA117622252	5980	ENST00000320954.11	9	1	unique
SAMEA117622252	5981	ENST00000850452.1	1	1	unique
SAMEA117622252	5982	ENST00000648473.1	2	1	unique
SAMEA117622252	5983	transcript825.chr11.nnic	2	1	unique
SAMEA117622252	5984	transcript156.chr16.nic	1	1	unique
SAMEA117622252	5985	transcript402.chr16.nic	2	1	unique
SAMEA117622252	5986	ENST00000371608.8	1	1	unique
SAMEA117622252	5987	ENST00000253794.7	2	1	unique
SAMEA117622252	5988	ENST00000268097.10	4	1	unique
SAMEA117622252	5989	ENST00000649286.2	2	1	unique
SAMEA117622252	5990	ENST00000684031.1	1	1	unique
SAMEA117622252	5991	ENST00000272748.9	1	1	unique
SAMEA117622252	5992	ENST00000378959.9	127	1	unique
SAMEA117622252	5993	transcript560.chr15.nnic	1	1	unique
SAMEA117622252	5994	ENST00000361256.10	94	1	unique
SAMEA117622252	5995	ENST00000371579.7	2	1	unique
SAMEA117622252	5996	ENST00000317615.11	1	1	unique
SAMEA117622252	5997	ENST00000247470.10	1	1	unique
SAMEA117622252	5998	ENST00000410792.1	1	1	unique
SAMEA117622252	5999	ENST00000419065.6	1	1	unique
SAMEA117622252	6000	ENST00000417584.6	1	1	unique
SAMEA117622252	6001	ENST00000269967.4	1	1	unique
SAMEA117622252	6002	ENST00000372663.9|ENST00000269967.4	4	2	multi
SAMEA117622252	6003	ENST00000372663.9	10	1	unique
SAMEA117622252	6004	ENST00000664214.2	2	1	unique
SAMEA117622252	6005	ENST00000416614.7	1	1	unique
SAMEA117622252	6006	ENST00000671089.2	3	1	unique
SAMEA117622252	6007	ENST00000428559.7	8	1	unique
SAMEA117622252	6008	ENST00000344877.10	4	1	unique
SAMEA117622252	6009	ENST00000315913.9	1	1	unique
SAMEA117622252	6010	ENST00000677210.1	2	1	unique
SAMEA117622252	6011	ENST00000677730.1	2	1	unique
SAMEA117622252	6012	ENST00000396864.8	3	1	unique
SAMEA117622252	6013	ENST00000374450.8	1	1	unique
SAMEA117622252	6014	transcript292.chr8.nic	1	1	unique
SAMEA117622252	6015	ENST00000679584.1	2	1	unique
SAMEA117622252	6016	ENST00000398822.7	59	1	unique
SAMEA117622252	6017	ENST00000378714.8	16	1	unique
SAMEA117622252	6018	transcript409.chr8.nnic	1	1	unique
SAMEA117622252	6019	ENST00000379847.8	1	1	unique
SAMEA117622252	6020	ENST00000333188.10	2	1	unique
SAMEA117622252	6021	ENST00000484700.2	1	1	unique
SAMEA117622252	6022	ENST00000682552.1	3	1	unique
SAMEA117622252	6023	ENST00000683887.1	2	1	unique
SAMEA117622252	6024	ENST00000333130.4	1	1	unique
SAMEA117622252	6025	ENST00000359889.9	7	1	unique
SAMEA117622252	6026	ENST00000270460.11	1	1	unique
SAMEA117622252	6027	ENST00000370214.9	2	1	unique
SAMEA117622252	6028	ENST00000685497.1	4	1	unique
SAMEA117622252	6029	ENST00000452138.3	4	1	unique
SAMEA117622252	6030	ENST00000267812.4	1	1	unique
SAMEA117622252	6031	ENST00000265016.9	3	1	unique
SAMEA117622252	6032	ENST00000353533.10	1	1	unique
SAMEA117622252	6033	ENST00000688485.3	3	1	unique
SAMEA117622252	6034	ENST00000473578.5	1	1	unique
SAMEA117622252	6035	ENST00000688549.3	2	1	unique
SAMEA117622252	6036	ENST00000272645.9	1	1	unique
SAMEA117622252	6037	ENST00000229243.7	1	1	unique
SAMEA117622252	6038	ENST00000215567.10	3	1	unique
SAMEA117622252	6039	ENST00000215567.10|ENST00000268835.7	1	2	multi
SAMEA117622252	6040	ENST00000268835.7	1	1	unique
SAMEA117622252	6041	ENST00000378509.9	1	1	unique
SAMEA117622252	6042	ENST00000570646.6	1	1	unique
SAMEA117622252	6043	ENST00000273062.7	2	1	unique
SAMEA117622252	6044	transcript2126.chr6.nic	3	1	unique
SAMEA117622252	6045	ENST00000422424.7	6	1	unique
SAMEA117622252	6046	ENST00000676107.1	2	1	unique
SAMEA117622252	6047	ENST00000358290.9	12	1	unique
SAMEA117622252	6048	ENST00000472718.5	3	1	unique
SAMEA117622252	6049	transcript619.chr2.nnic	1	1	unique
SAMEA117622252	6050	ENST00000366639.9	1668	1	unique
SAMEA117622252	6051	transcript361.chr22.nnic	147	1	unique
SAMEA117622252	6052	ENST00000236671.7	14	1	unique
SAMEA117622252	6053	ENST00000425675.7	2	1	unique
SAMEA117622252	6054	transcript657.chr19.nnic	1	1	unique
SAMEA117622252	6055	ENST00000537505.6	15	1	unique
SAMEA117622252	6056	ENST00000009530.13|ENST00000537505.6	1086	2	multi
SAMEA117622252	6057	ENST00000009530.13	101171	1	unique
SAMEA117622252	6058	ENST00000697816.1|ENST00000249647.8	1	2	multi
SAMEA117622252	6059	ENST00000249647.8	1	1	unique
SAMEA117622252	6060	transcript361.chr22.nnic|transcript939.chr5.nnic	1	2	multi
SAMEA117622252	6061	transcript361.chr22.nnic|transcript1755.chr1.nic	1	2	multi
SAMEA117622252	6062	transcript361.chr22.nnic|transcript1755.chr1.nic|transcript939.chr5.nnic	6	3	multi
SAMEA117622252	6063	ENST00000292475.8	15	1	unique
SAMEA117622252	6064	transcript1755.chr1.nic	6	1	unique
SAMEA117622252	6065	transcript939.chr5.nnic	1	1	unique
SAMEA117622252	6066	ENST00000339995.11	10	1	unique
SAMEA117622252	6067	transcript557.chr12.nnic	1	1	unique
SAMEA117622252	6068	transcript336.chr5.nnic	6	1	unique
SAMEA117622252	6069	ENST00000264156.3	1	1	unique
SAMEA117622252	6070	transcript332.chrX.nnic	1	1	unique
SAMEA117622252	6071	transcript331.chr9.nic	23	1	unique
SAMEA117622252	6072	ENST00000371470.8	28	1	unique
SAMEA117622252	6073	ENST00000607197.6	1	1	unique
SAMEA117622252	6074	transcript33.chr1.nnic	167	1	unique
SAMEA117622252	6075	ENST00000482231.5	2	1	unique
SAMEA117622252	6076	transcript572.chr14.nnic	1	1	unique
SAMEA117622252	6077	ENST00000259365.9	14	1	unique
SAMEA117622252	6078	ENST00000296511.10	24	1	unique
SAMEA117622252	6079	transcript328.chr1.nnic	5	1	unique
SAMEA117622252	6080	transcript315.chr5.nnic	98	1	unique
SAMEA117622252	6081	transcript97.chr3.nnic	64	1	unique
SAMEA117622252	6082	transcript309.chr17.nic|transcript97.chr3.nnic	79	2	multi
SAMEA117622252	6083	ENST00000342494.8	1	1	unique
SAMEA117622252	6084	transcript443.chr2.nnic	1	1	unique
SAMEA117622252	6085	ENST00000264052.9	1	1	unique
SAMEA117622252	6086	ENST00000263636.5	3	1	unique
SAMEA117622252	6087	ENST00000264312.12	3	1	unique
SAMEA117622252	6088	ENST00000322028.5	1	1	unique
SAMEA117622252	6089	transcript3.chr6.nnic	170	1	unique
SAMEA117622252	6090	transcript1122.chr3.nnic	5	1	unique
SAMEA117622252	6091	transcript1122.chr3.nnic|ENST00000324170.7	7	2	multi
SAMEA117622252	6092	ENST00000493646.1	3	1	unique
SAMEA117622252	6093	transcript16.chrY.nnic	1	1	unique
SAMEA117622252	6094	transcript590.chr15.nnic	3	1	unique
SAMEA117622252	6095	ENST00000623937.1	3	1	unique
SAMEA117622252	6096	ENST00000502626.2	2	1	unique
SAMEA117622252	6097	transcript296.chr14.nic	1	1	unique
SAMEA117622252	6098	transcript5.chr5.nnic	1	1	unique
SAMEA117622252	6099	transcript293.chr4.nic	1	1	unique
SAMEA117622252	6100	ENST00000354694.12	1	1	unique
SAMEA117622252	6101	ENST00000389912.7	29	1	unique
SAMEA117622252	6102	transcript140.chr3.nnic	2	1	unique
SAMEA117622252	6103	transcript284.chr20.nic	5	1	unique
SAMEA117622252	6104	ENST00000358303.9	1	1	unique
SAMEA117622252	6105	ENST00000367459.8	120	1	unique
SAMEA117622252	6106	transcript1160.chr19.nic	1	1	unique
SAMEA117622252	6107	ENST00000255389.10	2	1	unique
SAMEA117622252	6108	ENST00000255389.10|ENST00000379731.5	5	2	multi
SAMEA117622252	6109	ENST00000379731.5	1	1	unique
SAMEA117622252	6110	ENST00000261303.13|ENST00000614830.5	2	2	multi
SAMEA117622252	6111	ENST00000260129.6	1	1	unique
SAMEA117622252	6112	transcript927.chr2.nic	3	1	unique
SAMEA117622252	6113	ENST00000393623.6	1	1	unique
SAMEA117622252	6114	transcript284.chr12.nic	1	1	unique
SAMEA117622252	6115	ENST00000466490.7	4	1	unique
SAMEA117622252	6116	ENST00000334660.10	23	1	unique
SAMEA117622252	6117	ENST00000360612.5	1	1	unique
SAMEA117622252	6118	ENST00000520842.7	2	1	unique
SAMEA117622252	6119	ENST00000293195.10	4	1	unique
SAMEA117622252	6120	ENST00000293195.10|ENST00000569148.1|transcript2810.chr6.nnic	1	3	multi
SAMEA117622252	6121	ENST00000569148.1	1	1	unique
SAMEA117622252	6122	transcript2810.chr6.nnic	6	1	unique
SAMEA117622252	6123	transcript709.chr2.nnic	1	1	unique
SAMEA117622252	6124	ENST00000467001.1	2	1	unique
SAMEA117622252	6125	ENST00000379704.7	7	1	unique
SAMEA117622252	6126	transcript506.chr9.nnic	1	1	unique
SAMEA117622252	6127	ENST00000380305.4	1	1	unique
SAMEA117622252	6128	ENST00000468262.5	3	1	unique
SAMEA117622252	6129	transcript279.chr14.nic	2	1	unique
SAMEA117622252	6130	ENST00000468385.1	2	1	unique
SAMEA117622252	6131	ENST00000533723.1	10	1	unique
SAMEA117622252	6132	ENST00000230895.11|ENST00000533723.1	613	2	multi
SAMEA117622252	6133	ENST00000230895.11|ENST00000533723.1|transcript631.chr14.nnic	127	3	multi
SAMEA117622252	6134	ENST00000326172.9	1	1	unique
SAMEA117622252	6135	ENST00000584717.1	1	1	unique
SAMEA117622252	6136	transcript2782.chr6.nic	1	1	unique
SAMEA117622252	6137	ENST00000307767.13	16	1	unique
SAMEA117622252	6138	ENST00000395168.7	12	1	unique
SAMEA117622252	6139	ENST00000395168.7|ENST00000395454.6	61	2	multi
SAMEA117622252	6140	ENST00000395454.6	29	1	unique
SAMEA117622252	6141	ENST00000230895.11	75296	1	unique
SAMEA117622252	6142	ENST00000523843.5	5	1	unique
SAMEA117622252	6143	ENST00000380591.8	2	1	unique
SAMEA117622252	6144	transcript271.chr9.nnic	2	1	unique
SAMEA117622252	6145	transcript276.chr12.nic	2	1	unique
SAMEA117622252	6146	transcript21.chr6.nic	1	1	unique
SAMEA117622252	6147	ENST00000521291.5	1	1	unique
SAMEA117622252	6148	ENST00000470161.6	3	1	unique
SAMEA117622252	6149	transcript1340.chr17.nnic|transcript854.chr1.nic|ENST00000470161.6	1	3	multi
SAMEA117622252	6150	transcript1340.chr17.nnic	17	1	unique
SAMEA117622252	6151	transcript854.chr1.nic	2	1	unique
SAMEA117622252	6152	transcript271.chr8.nic	5	1	unique
SAMEA117622252	6153	transcript271.chr8.nic|ENST00000331299.6	1	2	multi
SAMEA117622252	6154	transcript64.chr17.nic	1	1	unique
SAMEA117622252	6155	transcript271.chr4.nnic	2	1	unique
SAMEA117622252	6156	ENST00000673097.2	2	1	unique
SAMEA117622252	6157	ENST00000221554.13	2	1	unique
SAMEA117622252	6158	ENST00000526995.6	2	1	unique
SAMEA117622252	6159	transcript572.chr16.nnic	12	1	unique
SAMEA117622252	6160	transcript266.chr18.nic	1	1	unique
SAMEA117622252	6161	transcript2615.chr6.nic	3	1	unique
SAMEA117622252	6162	ENST00000223127.8	1	1	unique
SAMEA117622252	6163	ENST00000393868.7	1	1	unique
SAMEA117622252	6164	ENST00000470808.1	2	1	unique
SAMEA117622252	6165	transcript1908.chr6.nnic	20	1	unique
SAMEA117622252	6166	transcript255.chr2.nic	19	1	unique
SAMEA117622252	6167	transcript25.chr5.nnic	1	1	unique
SAMEA117622252	6168	ENST00000371833.4	10	1	unique
SAMEA117622252	6169	transcript242.chr17.nnic	9	1	unique
SAMEA117622252	6170	ENST00000554455.5	1	1	unique
SAMEA117622252	6171	transcript148.chr4.nic	24	1	unique
SAMEA117622252	6172	ENST00000471641.1	6	1	unique
SAMEA117622252	6173	transcript236.chr9.nnic	1	1	unique
SAMEA117622252	6174	ENST00000373237.4	1	1	unique
SAMEA117622252	6175	ENST00000521662.5	2	1	unique
SAMEA117622252	6176	ENST00000487519.6	1	1	unique
SAMEA117622252	6177	transcript232.chr16.nnic	1	1	unique
SAMEA117622252	6178	ENST00000368328.5	3	1	unique
SAMEA117622252	6179	transcript2317.chr6.nic	1	1	unique
SAMEA117622252	6180	transcript231.chr8.nic	1	1	unique
SAMEA117622252	6181	transcript286.chrX.nnic	1	1	unique
SAMEA117622252	6182	ENST00000358171.8	11	1	unique
SAMEA117622252	6183	ENST00000472495.5	5	1	unique
SAMEA117622252	6184	transcript2262.chr1.nnic	1	1	unique
SAMEA117622252	6185	transcript651.chr10.nic	3	1	unique
SAMEA117622252	6186	transcript228.chr14.nic	2	1	unique
SAMEA117622252	6187	transcript222.chr22.nic	4	1	unique
SAMEA117622252	6188	transcript221.chr8.nnic	2	1	unique
SAMEA117622252	6189	transcript220.chr18.nnic	74	1	unique
SAMEA117622252	6190	ENST00000301329.11	5	1	unique
SAMEA117622252	6191	ENST00000395326.8	3	1	unique
SAMEA117622252	6192	ENST00000523037.6	3	1	unique
SAMEA117622252	6193	ENST00000300935.8	3	1	unique
SAMEA117622252	6194	transcript349.chr17.nnic	6	1	unique
SAMEA117622252	6195	ENST00000298295.4	1188	1	unique
SAMEA117622252	6196	ENST00000416970.6	1	1	unique
SAMEA117622252	6197	ENST00000366923.8	1	1	unique
SAMEA117622252	6198	ENST00000397764.8	1	1	unique
SAMEA117622252	6199	ENST00000473835.7	2	1	unique
SAMEA117622252	6200	ENST00000380009.9	1	1	unique
SAMEA117622252	6201	transcript213.chr7.nnic	2	1	unique
